Datum,   Brot,Fleisch,    Fisch,    Molkerei-Eier,    Speisefette-öle,    Obst,    Gemüse,"    Zucker, Marmelade, Honig",    Fertigerichte,  Kaffee-Tee,    Wasser-Saft
2022-03-17,108.5,106.7,105.2,109.5,120.5,105.1,118.6,105.3,103.3,105.3,103.8
2022-03-18,108.5,106.7,105.2,109.5,120.5,105.1,118.6,105.3,103.3,105.3,103.8
2022-03-19,108.5,106.7,105.2,109.5,120.5,105.1,118.6,105.3,103.3,105.3,103.8
2022-03-20,108.5,106.7,105.2,109.5,120.5,105.1,118.6,105.3,103.3,105.3,103.8
2022-03-21,108.5,106.7,105.2,109.5,120.5,105.1,118.6,105.3,103.3,105.3,103.8
2022-03-22,108.5,106.7,105.2,109.5,120.5,105.1,118.6,105.3,103.3,105.3,103.8
2022-03-23,108.5,106.7,105.2,109.5,120.5,105.1,118.6,105.3,103.3,105.3,103.8
2022-03-24,108.5,106.7,105.2,109.5,120.5,105.1,118.6,105.3,103.3,105.3,103.8
2022-03-25,108.5,106.7,105.2,109.5,120.5,105.1,118.6,105.3,103.3,105.3,103.8
2022-03-26,108.5,106.7,105.2,109.5,120.5,105.1,118.6,105.3,103.3,105.3,103.8
2022-03-27,108.5,106.7,105.2,109.5,120.5,105.1,118.6,105.3,103.3,105.3,103.8
2022-03-28,108.5,106.7,105.2,109.5,120.5,105.1,118.6,105.3,103.3,105.3,103.8
2022-03-29,108.5,106.7,105.2,109.5,120.5,105.1,118.6,105.3,103.3,105.3,103.8
2022-03-30,108.5,106.7,105.2,109.5,120.5,105.1,118.6,105.3,103.3,105.3,103.8
2022-03-31,108.5,106.7,105.2,109.5,120.5,105.1,118.6,105.3,103.3,105.3,103.8
2022-04-01,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-02,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-03,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-04,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-05,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-06,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-07,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-08,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-09,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-10,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-11,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-12,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-13,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-14,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-15,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-16,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-17,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-18,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-19,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-20,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-21,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-22,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-23,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-24,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-25,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-26,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-27,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-28,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-29,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-04-30,111.5,114.1,108.0,112.3,132.6,105.9,122.8,104.6,106.2,106.9,105.4
2022-05-01,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-02,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-03,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-04,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-05,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-06,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-07,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-08,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-09,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-10,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-11,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-12,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-13,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-14,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-15,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-16,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-17,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-18,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-19,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-20,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-21,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-22,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-23,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-24,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-25,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-26,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-27,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-28,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-29,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-30,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-05-31,113.8,119.2,109.9,116.8,147.0,106.1,113.7,107.3,107.9,109.1,107.0
2022-06-01,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-02,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-03,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-04,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-05,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-06,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-07,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-08,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-09,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-10,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-11,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-12,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-13,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-14,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-15,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-16,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-17,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-18,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-19,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-20,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-21,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-22,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-23,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-24,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-25,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-26,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-27,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-28,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-29,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-06-30,115.6,121.1,111.3,120.0,154.0,105.7,109.5,107.8,109.6,110.1,107.5
2022-07-01,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-02,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-03,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-04,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-05,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-06,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-07,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-08,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-09,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-10,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-11,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-12,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-13,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-14,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-15,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-16,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-17,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-18,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-19,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-20,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-21,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-22,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-23,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-24,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-25,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-26,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-27,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-28,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-29,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-30,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-07-31,117.8,121.7,113.1,129.4,155.5,104.7,110.5,108.1,112.2,111.0,109.1
2022-08-01,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-02,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-03,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-04,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-05,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-06,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-07,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-08,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-09,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-10,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-11,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-12,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-13,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-14,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-15,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-16,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-17,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-18,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-19,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-20,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-21,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-22,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-23,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-24,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-25,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-26,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-27,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-28,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-29,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-30,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-08-31,120.5,122.2,115.9,132.4,156.7,105.8,111.3,110.8,114.4,111.7,108.8
2022-09-01,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-02,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-03,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-04,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-05,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-06,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-07,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-08,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-09,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-10,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-11,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-12,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-13,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-14,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-15,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-16,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-17,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-18,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-19,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-20,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-21,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-22,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-23,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-24,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-25,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-26,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-27,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-28,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-29,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-09-30,122.6,123.3,118.2,134.8,158.3,107.0,116.1,113.1,115.9,112.9,109.7
2022-10-01,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-02,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-03,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-04,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-05,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-06,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-07,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-08,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-09,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-10,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-11,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-12,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-13,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-14,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-15,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-16,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-17,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-18,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-19,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-20,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-21,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-22,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-23,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-24,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-25,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-26,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-27,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-28,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-29,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-30,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-10-31,124.2,124.0,118.9,135.1,158.4,106.2,123.2,115.8,118.3,114.1,111.3
2022-11-01,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-02,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-03,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-04,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-05,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-06,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-07,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-08,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-09,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-10,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-11,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-12,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-13,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-14,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-15,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-16,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-17,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-18,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-19,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-20,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-21,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-22,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-23,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-24,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-25,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-26,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-27,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-28,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-29,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-11-30,126.1,124.7,121.2,141.0,158.1,105.8,121.1,117.0,120.2,115.1,112.6
2022-12-01,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-02,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-03,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-04,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-05,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-06,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-07,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-08,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-09,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-10,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-11,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-12,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-13,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
